billBillType,billBillingEntity,billBillingPeriodEndDate,billBillingPeriodStartDate,billInvoicingEntity,costCategoryTeam,discountEdpDiscount,discountTotalDiscount,identityLineItemId,identityTimeIntervalEnd,identityTimeIntervalStart,lineItemAvailabilityZone,lineItemBlendedCost,lineItemBlendedRate,lineItemCurrencyCode,lineItemLegalEntity,lineItemLineItemDescription,lineItemLineItemType,lineItemNetUnblendedCost,lineItemNetUnblendedRate,lineItemOperation,lineItemProductCode,lineItemResourceId,lineItemUnblendedCost,lineItemUnblendedRate,lineItemUsageAccountId,lineItemUsageAmount,lineItemUsageEndDate,lineItemUsageStartDate,lineItemUsageType,pricingCurrency,pricingPublicOnDemandCost,pricingPublicOnDemandRate,pricingRateCode,pricingTerm,pricingUnit,productCacheEngine,productCategory,productCurrentGeneration,productInstanceFamily,productInstanceType,productLocation,productLocationType,productNetworkPerformance,productOperation,productProductFamily,productProductName,productRegion,productRegionCode,productServicecode,productServicename,productSku,productUsagetype,resourceTagsUserApplication,resourceTagsUserApplicationDRN,resourceTagsUserApplicationName,resourceTagsUserEnvironment,resourceTagsUserRooEnvironment,resourceTagsUserTeamName,resourceTagsUserTerraformRepo
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,u63p2wnpjcm2vv77fywp2rxckykzjqaqmyxxmzfuxl4c57fmg6na,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-002,23.064,0.961,818921491005,24,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-1.04112,-1.04112,tyaxpaefkfcicpoqo6rkglu4j5lkvb6vxn3at76xtgydmuuel4fa,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,5.784,0.241,USD,Amazon Web Services EMEA SARL,$0.241 per Enhanced High memory R5.large node hour running Redis,Usage,4.74288,0.19762,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-001,5.784,0.241,818921491005,24,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.large,USD,5.784,0.241,ZDQT4YBFXU6QBRSE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.large,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,ZDQT4YBFXU6QBRSE,EU-NodeUsage:cache.r5.large,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-1.03788,-1.03788,p26dvrjbisezrrlkodqefsiom3o6otcknp2q6p2hgcsfghrxs5hq,2023-07-07T00:00:00Z,2023-07-06T00:00:00Z,eu-west-1,5.766,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,4.72812,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-002,5.766,0.961,818921491005,6,2023-07-06T06:00:00Z,2023-07-06T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,5.766,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,iugxpns6uka7yx5q5uxooqvzlehzkixuoawqk2fjizsuwu2ynbnq,2023-07-05T00:00:00Z,2023-07-04T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-002,23.064,0.961,818921491005,24,2023-07-05T00:00:00Z,2023-07-04T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,ird7ssjvumvwxjfu7maokx7hcz2jdyauzb4nk5guhhqwbzu7u4ma,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-002,23.064,0.961,818921491005,24,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-0.74196,-0.74196,hdbbbijh3csm3fhnck5sirm6hbbo762sow4aq6pfn565odzbxgua,2023-07-04T00:00:00Z,2023-07-03T00:00:00Z,eu-west-1,1.4776981128,0.0820943396,USD,Amazon Web Services EMEA SARL,$0.229 per Memory optimized r6g.large node hour running Redis,Usage,3.38004,0.18778,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-002,4.122,0.229,818921491005,18,2023-07-04T00:00:00Z,2023-07-03T01:00:00Z,EU-NodeUsage:cache.r6g.large,USD,4.122,0.229,FQHREBFZBQ25BR4G.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r6g.large,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,FQHREBFZBQ25BR4G,EU-NodeUsage:cache.r6g.large,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,ird7ssjvumvwxjfu7maokx7hcz2jdyauzb4nk5guhhqwbzu7u4ma,2023-07-05T00:00:00Z,2023-07-04T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-002,23.064,0.961,818921491005,24,2023-07-05T00:00:00Z,2023-07-04T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-1.03788,-1.03788,ohfx6r4bjmb2yt2lzag44yekfa3y64nxmv3vsigvxy2rmlqpqesq,2023-07-07T00:00:00Z,2023-07-06T00:00:00Z,eu-west-1,5.766,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,4.72812,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-001,5.766,0.961,818921491005,6,2023-07-06T06:00:00Z,2023-07-06T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,5.766,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,y2hfvjne326julkvhn33n22v5ov7ltn2qhathbnnythp7elcvjaa,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-002,23.064,0.961,818921491005,24,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-1.04112,-1.04112,hik5wq4c6sftisfqnaugczni2igglt2zbue3ucphcnc4osqjwtqq,2023-07-04T00:00:00Z,2023-07-03T00:00:00Z,eu-west-1,5.784,0.241,USD,Amazon Web Services EMEA SARL,$0.241 per Enhanced High memory R5.large node hour running Redis,Usage,4.74288,0.19762,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-002,5.784,0.241,818921491005,24,2023-07-04T00:00:00Z,2023-07-03T00:00:00Z,EU-NodeUsage:cache.r5.large,USD,5.784,0.241,ZDQT4YBFXU6QBRSE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.large,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,ZDQT4YBFXU6QBRSE,EU-NodeUsage:cache.r5.large,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-2.0736,-2.0736,5r6imijydtx2qasmtdhttsplkziekmqrfaveg5n77lo42fjvxxoa,2023-07-04T00:00:00Z,2023-07-03T00:00:00Z,eu-west-1,11.52,0.48,USD,Amazon Web Services EMEA SARL,$0.48 per Enhanced High memory R5.xlarge node hour running Redis,Usage,9.4464,0.3936,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-active-session-tracker-01-002,11.52,0.48,818921491005,24,2023-07-04T00:00:00Z,2023-07-03T00:00:00Z,EU-NodeUsage:cache.r5.xlarge,USD,11.52,0.48,8TQT4HJRD7JYK2VH.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,8TQT4HJRD7JYK2VH,EU-NodeUsage:cache.r5.xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-0.2061,-0.2061,ki5d4ivl7tn2vylevaiojhjz3vmhjzfqf6d2e4kjzyrbmkwh4dyq,2023-07-07T00:00:00Z,2023-07-06T00:00:00Z,eu-west-1,0.410471698,0.0820943396,USD,Amazon Web Services EMEA SARL,$0.229 per Memory optimized r6g.large node hour running Redis,Usage,0.9389,0.18778,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-001,1.145,0.229,818921491005,5,2023-07-06T06:00:00Z,2023-07-06T00:00:00Z,EU-NodeUsage:cache.r6g.large,USD,1.145,0.229,FQHREBFZBQ25BR4G.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r6g.large,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,FQHREBFZBQ25BR4G,EU-NodeUsage:cache.r6g.large,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-1.04112,-1.04112,hik5wq4c6sftisfqnaugczni2igglt2zbue3ucphcnc4osqjwtqq,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,5.784,0.241,USD,Amazon Web Services EMEA SARL,$0.241 per Enhanced High memory R5.large node hour running Redis,Usage,4.74288,0.19762,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-002,5.784,0.241,818921491005,24,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.large,USD,5.784,0.241,ZDQT4YBFXU6QBRSE.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.large,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,ZDQT4YBFXU6QBRSE,EU-NodeUsage:cache.r5.large,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-3.95712,-3.95712,ev7ajaxibtopsv4lkg32ojwfjqopnm6x2zx6tkkk2bmfnoxf4npq,2023-07-04T00:00:00Z,2023-07-03T00:00:00Z,eu-west-1,10.992,0.458,USD,Amazon Web Services EMEA SARL,$0.916 per Memory optimized r6g.2xlarge node hour running Redis,Usage,18.02688,0.75112,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-002,21.984,0.916,818921491005,24,2023-07-04T00:00:00Z,2023-07-03T00:00:00Z,EU-NodeUsage:cache.r6g.2xlarge,USD,21.984,0.916,9RCTR996WYJZK4N8.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r6g.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,9RCTR996WYJZK4N8,EU-NodeUsage:cache.r6g.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-3.95712,-3.95712,nnj3yli6i2wzutlvnawxgjf2bheda67ji6smmek2j64xxuy565da,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,eu-west-1,10.992,0.458,USD,Amazon Web Services EMEA SARL,$0.916 per Memory optimized r6g.2xlarge node hour running Redis,Usage,18.02688,0.75112,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-12-002,21.984,0.916,818921491005,24,2023-07-06T00:00:00Z,2023-07-05T00:00:00Z,EU-NodeUsage:cache.r6g.2xlarge,USD,21.984,0.916,9RCTR996WYJZK4N8.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r6g.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,9RCTR996WYJZK4N8,EU-NodeUsage:cache.r6g.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,yrsldckt64eyx4nz23e5a6mc3j5mga2pwsqyvbxqkcg62todp6tq,2023-07-03T00:00:00Z,2023-07-02T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-001,23.064,0.961,818921491005,24,2023-07-03T00:00:00Z,2023-07-02T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,wkletwgwq2ky436rkqpgukw7cp7tvdszmbetr2uphct7gqxlqzhq,2023-07-05T00:00:00Z,2023-07-04T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-01-001,23.064,0.961,818921491005,24,2023-07-05T00:00:00Z,2023-07-04T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-4.15152,-4.15152,m77irbtefbmljt2sw6rz6sezv3k37niobq3hx6dktty47atk2rfa,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,23.064,0.961,USD,Amazon Web Services EMEA SARL,$0.961 per Enhanced High memory R5.2xlarge node hour running Redis,Usage,18.91248,0.78802,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-001,23.064,0.961,818921491005,24,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r5.2xlarge,USD,23.064,0.961,Q4WUQCWB2K8Z6RAC.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r5.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,Q4WUQCWB2K8Z6RAC,EU-NodeUsage:cache.r5.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-2.19024,-2.19024,ordqjs6f4mrusi32kikyfohlynmhrhlgtdwndopxqwjegr7nqhqq,2023-07-04T00:00:00Z,2023-07-03T00:00:00Z,eu-west-1,12.168,0.507,USD,Amazon Web Services EMEA SARL,$0.507 per Enhanced High memory R4.xlarge node hour running Redis,Usage,9.97776,0.41574,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-001,12.168,0.507,818921491005,24,2023-07-04T00:00:00Z,2023-07-03T00:00:00Z,EU-NodeUsage:cache.r4.xlarge,USD,12.168,0.507,3VNNYM5XXKM6HZS7.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r4.xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,3VNNYM5XXKM6HZS7,EU-NodeUsage:cache.r4.xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
Anniversary,AWS,2023-08-01T00:00:00Z,2023-07-01T00:00:00Z,Amazon Web Services EMEA SARL,orderweb,-1.97856,-1.97856,3727i664jj7dpkvjlwfgmxpgcurgh5h73mvxz4lae7kz5untd3tq,2023-07-02T00:00:00Z,2023-07-01T00:00:00Z,eu-west-1,5.496,0.458,USD,Amazon Web Services EMEA SARL,$0.916 per Memory optimized r6g.2xlarge node hour running Redis,Usage,9.01344,0.75112,CreateCacheCluster:0002,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-14-002,10.992,0.916,818921491005,12,2023-07-01T13:00:00Z,2023-07-01T00:00:00Z,EU-NodeUsage:cache.r6g.2xlarge,USD,10.992,0.916,9RCTR996WYJZK4N8.JRTCKXETXF.6YS6EN2CT7,OnDemand,Hrs,Redis,Database,Yes,Memory optimized,cache.r6g.2xlarge,EU (Ireland),AWS Region,Up to 10 Gigabit,CreateCacheCluster:0002,Cache Instance,Amazon ElastiCache,eu-west-1,eu-west-1,AmazonElastiCache,Amazon ElastiCache,9RCTR996WYJZK4N8,EU-NodeUsage:cache.r6g.2xlarge,orderweb,drn:roo:supportable:xx:dc290c2a-3285-448b-b3c1-27bf2345fa94,orderweb,production,production,orderweb,orderweb-infrastructure
