identityLineItemId,lineItemUnblendedCost,lineItemUsageStartDate,lineItemUsageEndDate,lineItemLineItemType,lineItemProductCode,lineItemResourceId
yeqmzrmaw7ur5zd3x7xfvyq6sskuuydofly24mx7vfyvkilpxnbq,0,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-3
2eruzicesirnfy7fsklygsvqexphlui2rio2xmltf6eqkgtgik7a,10.076,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-001
aql57j7orokx2sanaj4w6r4ezn7datptklwybqkprzypz3w25ssq,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-01-002
rzp2scfwidp67nvkbfhkcf3bhcopazabncuaueqcosqmpogkjcnq,5.577,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-002
xibj3kehlckjtu3veh4ja2xolrxnwy2acvflo2pz2pxwr5gdcu7a,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-002
zs7opvoldmop4p4wt4mwnyryhmpksm6x3namf6tcn52b77qhq7yq,10.076,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-12-001
zwhbbj5wfbz2hbtp6aywxp6nvhq4xtdfuvcjj76nvo2ydi5gkofq,0.7274473692,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-ad2015d2-5a95-01a5-0494-27c36021c7a4
a56xzxbxwq3nib4nb6nmu7v2l34b6lqr4zgumim7f5ueyfq5o2da,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-08-001
topoqdbtcl5oicsqftwgvxsl6uf3g4fowhfkkoc7pcjd6yyvtxtq,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-07-002
axozge4kjgd33fxytxbhxeqs4esifvogyqljnie4ub23wi3znrba,10.571,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-003
f5oqvtuli63wjwm2tpkibt3fr5odcmrm2ss7yvsjkqinmyqjjhua,0.7355723532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-d778195e-20e5-d1c2-98e4-b307d9690a74
ekluckxn66f7llzvvrqb67l36dcczi7crcxzktnktk3ovxdtolla,0.732655854,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-b2008ecf-d897-e2f5-e75d-27fb29b9d260
5rybshwovlla52xw7j3t5gpcckscymgzzjmrfmixm4bsmjrafucq,0.571835345,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster:cluster-3ajhfmuy3secirzixwewq4pxgi
zs7opvoldmop4p4wt4mwnyryhmpksm6x3namf6tcn52b77qhq7yq,1.832,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-12-001
lt27573dnz7lbp3khd3e42ta2gwwdkzv3oofrsct3gkrqdoxulrq,0.7247249904,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-03993303-b823-b5c7-4d6f-5b07cf22391f
tpcwb3yxfya6zvckmjqoz25b5pqsk5e2jmjg3s56tsfjrdnknojq,0.6933825401,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster:cluster-57ljsgpq5lpf4pthtuipledu7m
hak3n2bagyqid3a7hz32oy5bghdrhsxt43gxxk7meplcvuvx6u3a,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-002
4zsqdgblz7szozxxe3pqv7pjsywj6a5455focr6yy55kcot74lwq,5.8900375656,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-68aea39f-9f24-ca18-d486-6c527d4a01f8
ec32gdvuy4tgl3cksfhswrw7dx3atyknd5sodim3yi2ujp3pwmra,7.5012E-6,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:db:orderweb-db2-2
vo4lrngo265zzwlffihttlz6ts5c2p3rmwojcaqiixicjw4zielq,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-002
k5e3et24ivxxihlm7ju2p4wed4ywukx22gt6cufbymdawmqe5ibq,5.90298642,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-edcbc764-f26c-8e3c-1ceb-543adfca6c22
yuwsc7ew44x6uom7lvlykfrqprru23emyy4jsi5rd4bmyr7ofzjq,0.0572631524,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster-snapshot:awsbackup:job-77410eeb-b8c9-f741-0cd6-04a9c5421c98
cuamsqsbsxskqoxaxob5vxxw7jkb7wowgqwc6a33zwj6wenei7lq,0.286300575,2023-07-07T00:00:00Z,2023-07-07T08:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster-snapshot:awsbackup:job-e75ed13d-4f95-718e-c187-fd842b47c509
wrls6edy3dee5m2hhaizv3aaszrn7wp5nbog34grrmvtyacw2bxq,34.30646428,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster:cluster-uqq743hpvdjfiuctjup2yr6mpm
kw72oitz5lhvpi3n3cqnuim4si655slgwah4u24w6maoe6rzrcnq,2.651,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-002
2xx6pkye7o2vsu7fz2ljkmxarssmrxcjva4mng4rpciuowiaviaq,0.0929686905,2023-07-07T03:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-574c3360-b50f-959c-5667-d561f85beb5d
mqc3lgrag3z23psmsc35b32inrc2bddww2xzuagewazbyil7lf6a,10.571,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-03-001
w5hikmqpoe3f6sakt5svcgdgxn5njw3wqd2hj5qcintlaz2r3cwa,6.9662E-6,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-3
tmgzqn7nfbqohe4io7kstxpedwxydxrklee5ehpldofjiyerh3fa,0.730749996,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-4d916077-0637-8919-9112-e4cb6c071941
zczlmgbdrqcjovdelvurntttiqrp4w2eriv33zhohoxbck7bpwaq,10.076,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-14-001
quudrwiymqwjxvvbpdy5xjp3vfkwu3xtpdhvlsboj2n2nmb2ptaq,0.7208943288,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-84467ad1-e2c0-2b6e-882f-eafafde98af1
33nqensrctyjox5qm64ueddx5d4ahxmx6mhazdxouwkz2c3lew6q,1.3961579945,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-c0a2eb22-9edc-c11d-ce5e-d039ff7f19d8
i4onqkffv2i2mncw4zh2iuslxqr4bxp3nyppzxv2r5ylwphbyruq,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-002
iobvczerok6oykrqpln4lloboonjwa7gxbuippe3pjbix46vufqa,3.116,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-restaurants-01-001
lt27573dnz7lbp3khd3e42ta2gwwdkzv3oofrsct3gkrqdoxulrq,1.3890562316,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-03993303-b823-b5c7-4d6f-5b07cf22391f
